Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
H2IN06171,"BATES, DON JR",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,5/9/2019,0,0
H8IN06079,"LAMB, JONATHAN M.",O,2,REP,0,0,0,0,416.1,416.1,0,0,0,0,0,470000,0,IN,6,,,,,,0,0,3/31/2019,0,0
H8IN06129,"PENCE, GREGORY J.",I,2,REP,225770.17,57588.17,207634.9,0,200526,218661.27,0,0,0,0,0,0,157218.4,IN,6,,,,,,9000,0,3/31/2019,1024,0
H8IN07176,"ORENTLICHER, DAVID",O,1,DEM,0,0,0,0,7554,7554,0,0,0,0,0,0,0,IN,7,,,,,,0,0,3/31/2019,0,0
H8IN07184,"CARSON, ANDRE",I,1,DEM,60889.72,0,65562.07,0,850497.21,845824.86,0,0,0,0,0,0,21006.48,IN,7,,,,,,34500,3675,3/31/2019,0,0
H8IN07259,"PING, CATHERINE LOUISE ""CAT""",C,2,REP,0,0,0,0,1837,1837,0,0,0,0,0,0,0,IN,7,,,,,,0,0,3/31/2019,0,0
H6IN08244,"DRAKE, RON",C,1,DEM,0,0,187,0,842,655,0,0,0,0,0,0,0,IN,8,,,,,,0,0,3/31/2019,0,0
H0IN08114,"BUCSHON, LARRY D.",I,2,REP,81800,0,61175.12,0,234230.98,254855.86,0,0,0,0,0,0,30500,IN,8,,,,,,51300,0,3/31/2019,0,0
H6IN08228,"MOSS, RICHARD MARC",C,2,REP,0,0,14.95,0,464.65,449.7,0,0,0,0,0,81198.66,0,IN,8,,,,,,0,0,3/31/2019,0,0
H8IN09081,"CANON, DANIEL J",C,1,DEM,0,0,134.4,0,0,-134.4,0,0,0,0,0,0,0,IN,9,,,,,,0,0,3/31/2019,0,0
H8IN09107,"WATSON, LIZ",C,1,DEM,0,0,2906.98,0,16509.47,13602.49,0,0,0,0,0,0,0,IN,9,,,,,,0,0,3/31/2019,0,0
H0IN09070,"YOUNG, TODD CHRISTOPHER",I,2,REP,197015.88,75693.7,79394.98,0,291136.1,408757,0,0,0,0,0,0,94322.18,IN,9,,,,,,27000,0,3/31/2019,0,0
H6IN09150,"WALTZ, DARRYL BRENT JR",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,120844,0,IN,9,,,,,,0,0,3/31/2019,0,0
H6IN09168,"PFAFF, JAMES R",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,25290.95,0,IN,9,,,,,,0,0,3/31/2019,0,0
H6IN09176,"HOLLINGSWORTH, TREY",I,2,REP,200594.45,0,92331.55,0,7325.88,115588.78,0,0,0,0,0,585628.35,14550,IN,9,,,,,,171900,0,3/31/2019,0,0
H0IN09138,"KNOTT, GREG S",C,3,LIB,0,0,0,0,129,129,0,0,0,0,0,5153,0,IN,9,,,,,,0,0,3/31/2019,0,0
H4KS01059,"LAPOLICE, ALAN",C,1,DEM,0,0,0,0,5.25,5.25,0,0,0,0,0,31489.73,0,KS,1,,,,,,0,0,3/31/2019,0,0
H0KS01123,"MANN, TRACEY ROBERT",O,2,REP,75,0,75,0,0,0,75,0,0,0,0,147336.89,0,KS,1,,,,,,0,0,3/31/2019,0,0
H6KS01146,"HUELSKAMP, TIMOTHY A REP.",C,2,REP,35.57,0,752.76,0,58333.51,57616.32,0,0,0,0,0,0,0,KS,1,,,,,,0,0,3/31/2019,0,0
H6KS01179,"MARSHALL, ROGER W",I,2,REP,706553.41,0,48253.29,0,608285.86,1266585.98,0,0,0,0,0,35000,357224.63,KS,1,,,,,,348401.2,0,3/31/2019,0,0
H8KS02173,"DAVIS, PAUL T.",O,1,DEM,755,0,21112.97,0,31166.41,10758.44,0,0,0,0,0,10295.7,755,KS,2,,,,,,0,0,3/31/2019,0,0
H8KS02157,"TYSON, CARYN",O,2,REP,0,0,19.96,0,303637.85,303617.89,0,0,0,0,0,205476,0,KS,2,,,,,,0,0,3/31/2019,0,0
H8KS02181,"JONES, KEVIN",O,2,REP,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,KS,2,,,,,,0,0,3/31/2019,0,0
H8KS02199,"WATKINS, STEVEN C. JR.",I,2,REP,207543.5,71528.5,44408.17,0,34589.84,197725.17,0,0,0,0,0,523563.58,51765,KS,2,,,,,,84250,0,3/31/2019,0,25
H6KS03241,"SIDIE, JAY",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,1/20/2019,0,0
H8KS03106,"RAMSEY, ANDREA",C,1,DEM,0,0,77340.02,0,77340.02,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,5/29/2019,7685,0
H8KS03114,"NIERMANN, TOM",C,1,DEM,6267.08,0,6520.75,0,253.67,0,6267.08,0,0,0,0,0,0,KS,3,,,,,,0,0,1/29/2019,0,0
H8KS03122,"WELDER, BRENT",C,1,DEM,0,0,298.77,0,298.77,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,1/22/2019,0,0
H8KS03155,"DAVIDS, SHARICE",I,1,DEM,474671.72,9722.2,118384.02,0,8632.43,364920.13,0,0,0,0,0,83613.23,320899.52,KS,3,,,,,,144050,0,3/31/2019,3250,0
H0KS03137,"YODER, KEVIN",C,2,REP,6341.03,0,26893.76,0,125072.67,104519.94,0,0,0,0,0,0,0,KS,3,,,,,,0,0,3/31/2019,0,0
H8KS04088,"LOMBARD, LAURA",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,8284.4,0,KS,4,,,,,,0,0,3/31/2019,0,0
H8KS04120,"THOMPSON, JAMES A MR.",C,1,DEM,218,0,218,0,0,0,0,0,0,0,218,0,0,KS,4,,,,,,0,0,3/31/2019,0,0
H0KS04051,"POMPEO, MICHAEL R",I,2,REP,2596.7,0,2824.27,0,990492.49,990264.92,0,0,0,0,0,0,0,KS,4,,,,,,0,0,3/31/2019,0,0
H8KS04112,"ESTES, RON",I,2,REP,196556.69,5391.74,144087.61,0,270543.96,323013.04,0,0,0,0,0,0,120730,KS,4,,,,,,68500,0,3/31/2019,160,5000
H6KS04173,"WALZ-ALLEN, MIRANDA",C,3,IND,0,0,0,0,18862.72,18862.72,0,0,0,0,0,58129.82,0,KS,4,,,,,,0,0,3/31/2019,0,0
H8KY01074,"WALKER, PAUL",C,1,DEM,0,0,0,0,1770.65,1770.65,0,0,0,0,0,0,0,KY,1,,,,,,0,0,3/31/2019,0,0
H6KY01110,"COMER, JAMES",I,2,REP,91358.31,0,47875.13,0,168900.38,212383.56,0,0,0,0,0,0,18500,KY,1,,,,,,71500,0,3/31/2019,0,0
H8KY02080,"LINDERMAN, HANK",C,1,DEM,117.05,0,4189.3,0,9216.11,5143.86,0,0,0,0,0,0,85,KY,2,,,,,,32.05,0,3/31/2019,0,0
H8KY02031,"GUTHRIE, S. BRETT HON.",I,2,REP,194673.5,0,147668.24,0,2010499.39,2057504.65,0,0,0,0,0,0,13700,KY,2,,,,,,180000,0,3/31/2019,0,0
H6KY03124,"YARMUTH, JOHN",I,1,DEM,61509.44,0,62359.71,0,201776.43,200926.16,0,0,0,0,0,132262.4,5987,KY,3,,,,,,55490.24,0,3/31/2019,50,0
H8KY03211,"GLISSON, VICKIE YATES BROWN",C,2,REP,261,0,7627.48,0,36413.6,29047.12,0,0,0,0,0,11500,0,KY,3,,,,,,0,0,3/31/2019,300,0
H8KY04169,"HALL, SETH BLANE",C,1,DEM,10120,0,1165.32,0,-100,107.11,0,10000,0,0,0,0,120,KY,4,,,,,,0,0,3/31/2019,0,0
H2KY04121,"MASSIE, THOMAS H.",I,2,REP,25879.76,0,30853.56,0,225343.75,220369.95,0,0,0,0,0,0,9365,KY,4,,,,,,15500,0,3/31/2019,0,0
H6KY05111,"STEPP, KENNETH STEPHENSON",C,1,DEM,173,0,173,0,0,0,0,0,0,74,0,0,0,KY,5,,,,,,0,0,3/22/2019,0,0
H0KY05015,"ROGERS, HAROLD DALLAS",I,2,REP,39168.09,0,43507.56,0,1008516.4,1004176.93,0,0,0,0,0,0,7400,KY,5,,,,,,30500,0,3/31/2019,0,0
H4KY06072,"CHANDLER, A.B. III",C,1,DEM,0,0,875.04,0,3632.93,2757.89,0,0,0,0,0,0,0,KY,6,,,,,,0,0,3/31/2019,0,0
H8KY06164,"MCGRATH, AMY",C,1,DEM,4486.63,429.7,153135.91,21734.4,267956.28,119307,0,0,0,0,0,0,0,KY,6,,,,,,0,0,3/31/2019,2282.97,0
H8KY06172,"GRAY, JAMES P.",C,1,DEM,2188.5,0,0,0,0,2188.5,0,0,0,0,0,0,0,KY,6,,,,,,0,0,3/31/2019,0,0
H0KY06104,"BARR, GARLAND ANDY",I,2,REP,608253.4,88127.69,103815.87,0,134678.69,639116.22,0,0,0,0,0,29652.34,177288,KY,6,,,,,,335283.92,0,3/31/2019,1825,1000
H8LA01122,"SAVOIE, TAMMY MARIE DR",C,1,DEM,0,0,1512.13,0,1512.13,0,0,0,0,482.13,0,8017.87,0,LA,1,,,,,,0,0,3/31/2019,0,0
H8LA01130,"FRANCIS, JIM",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,1,,,,,,0,0,3/31/2019,0,0
H0LA01087,"SCALISE, STEVE MR",I,2,REP,2534993.91,1093281.92,1731262.65,400000,1785499.51,2589230.77,0,0,0,0,0,0,1441711.99,LA,1,,,,,,0,0,3/31/2019,74455,4800
H8LA02054,"RICHMOND, CEDRIC L.",I,1,DEM,106870.64,0,127317.16,0,468254.3,447807.78,0,0,0,0,0,8000,35845,LA,2,,,,,,71000,0,3/31/2019,0,0
H8LA02153,"SCHMIDT, JESSE",C,3,NPA,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,2,,,,,,0,0,3/31/2019,0,0
H8LA02062,"MORENO, HELENA",C,3,UNK,0,0,0,0,252.58,252.58,0,0,0,0,0,74180,0,LA,2,,,,,,0,0,3/31/2019,0,0
H6LA03155,"RADER, LARRY",C,1,DEM,1200,0,1200,0,1026.48,1026.48,0,1200,0,0,0,65075.59,0,LA,3,,,,,,0,0,3/31/2019,0,0
H8LA03094,"METHVIN, MIMI",C,1,DEM,233.36,0,207.59,0,12741.43,12767.2,0,0,0,0,0,51000,100,LA,3,,,,,,0,0,3/31/2019,20,0
H4LA03069,"TAUZIN, WILBERT J III",O,2,REP,0,0,500,0,2244.1,1744.1,0,0,0,0,0,0,0,LA,3,,,,,,0,0,3/31/2019,0,0
H6LA03080,"KNEZEK, ERICK",O,2,REP,0,0,7619.35,0,7619.35,0,0,0,0,6819.35,0,0,0,LA,3,,,,,,0,0,4/15/2019,0,0
H6LA03130,"ANGELLE, SCOTT MR.",C,2,REP,0,0,0,0,149.11,149.11,0,0,0,0,0,32450,0,LA,3,,,,,,0,0,3/31/2019,0,0
H6LA03148,"HIGGINS, CLAY CAPTAIN",I,2,REP,90791,0,51934.06,0,40688.01,79544.95,0,0,0,0,0,0,75491,LA,3,,,,,,15300,0,3/31/2019,3100,0
H8LA03037,"GUILLORY, JOSHUA S",C,2,REP,0,0,30,0,38379.09,38349.09,0,0,0,0,0,92303.2,0,LA,3,,,,,,0,0,3/31/2019,0,0
H2LA04103,"MILKOVICH, JOHN CHARLES",O,1,DEM,0,0,0,0,-18.98,-18.98,0,0,0,0,0,87198.89,0,LA,4,,,,,,0,0,3/31/2019,0,0
H6LA04153,"JONES JR, J MARSHALL",O,1,DEM,0,0,0,0,7578.82,7578.82,0,0,0,0,0,341200,0,LA,4,,,,,,0,0,3/31/2019,0,0
H8LA04282,"TRUNDLE, RYAN",C,1,DEM,0,0,850.66,0,0,-39.85,0,0,0,0,0,0,0,LA,4,,,,,,0,0,5/31/2019,0,0
H6LA04138,"JOHNSON, JAMES MICHAEL",I,2,REP,238880.19,0,99196.92,0,409292.74,548976.01,0,0,0,0,0,0,176370,LA,4,,,,,,62501.19,0,3/31/2019,0,0
H4LA05064,"RISER, HARTWELL NEIL JR",O,2,REP,0,0,0,0,13938.95,13938.95,0,0,0,0,0,13050,0,LA,5,,,,,,0,0,3/31/2019,0,0
H4LA05130,"MCALLISTER, VANCE MICHAEL",C,2,REP,0,0,36,0,1081.02,1045.02,0,0,0,0,0,962016.11,0,LA,5,,,,,,0,0,3/31/2019,0,0
H4LA05221,"ABRAHAM, RALPH LEE DR. JR.",I,2,REP,8100,0,43437.47,0,103806.7,68469.23,0,0,0,0,0,0,2600,LA,5,,,,,,5500,0,3/31/2019,0,0
H4LA06120,"THOMAS, CHARLES 'TREY' DR III",O,2,REP,0,0,0,0,105.14,105.14,0,0,0,0,0,241454.97,0,LA,6,,,,,,0,0,3/31/2019,0,0
H4LA06153,"GRAVES, GARRET",I,2,REP,122377.88,0,73451.6,0,1484180.94,1533107.22,19.55,0,0,0,0,0,28443,LA,6,,,,,,90500,0,3/31/2019,2200,0
H4LA06179,"WHITNEY, LENAR",O,2,REP,0,0,100,0,980.15,880.15,0,0,0,0,0,147378.86,0,LA,6,,,,,,0,0,3/31/2019,0,0
H8LA06055,"JENKINS, LOUIS",O,2,REP,0,0,0,0,533.53,533.53,0,0,0,0,0,55947.87,0,LA,6,,,,,,0,0,3/31/2019,0,0
H8MA01050,"AMATUL-WADUD, TAHIRAH",C,1,DEM,0,0,0,0,-4466.18,-4466.18,0,0,0,0,0,0,0,MA,1,,,,,,0,0,3/31/2019,0,0
H8MA02041,"NEAL, RICHARD E MR.",I,1,DEM,522613.85,116918.8,467219.74,0,3308302.26,3363696.37,0,0,0,0,0,0,95755,MA,1,,,,,,308000,0,3/31/2019,0,0
H8MA01035,"BECH, NATHAN ALEXANDER",C,2,REP,0,0,0,0,4773.74,4773.74,0,0,0,0,0,96860.95,0,MA,1,,,,,,0,0,3/31/2019,0,0
H4MA03022,"MCGOVERN, JAMES P. MR.",I,1,DEM,127208.8,0,114829.37,0,301809.62,314189.05,0,0,0,0,0,0,98843.42,MA,2,,,,,,28200,0,3/31/2019,1250,0
H8MA02090,"POWERS, KEVIN WILLIAM",C,2,REP,0,0,2199.37,0,20223.21,18023.84,0,0,0,0,0,25093.09,0,MA,2,,,,,,0,0,3/31/2019,0,0
H8MA02116,"LOVVORN, TRACY LYN",C,2,REP,0,0,2048.8,0,2406.16,357.36,0,0,0,0,0,29861.81,0,MA,2,,,,,,0,0,3/31/2019,0,0
H8MA03072,"KOH, DANIEL ARRIGG",O,1,DEM,5622.8,0,6802.96,0,28682.73,27502.57,0,0,0,0,0,50000,0,MA,3,,,,,,0,0,3/31/2019,300,0
H8MA03106,"TRAHAN, LORI",I,1,DEM,394094.91,18077.64,100008.59,0,69097.31,363183.63,0,0,0,0,0,250000,236716.47,MA,3,,,,,,135500,0,3/31/2019,0,0
H8MA03122,"MATIAS, JUANA",O,1,DEM,0,0,0,0,711.68,711.68,0,0,0,0,0,0,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03130,"DAS, ABHIJIT BEEJ",O,1,DEM,0,0,0,0,67160.04,67160.04,0,0,0,0,0,117549.12,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03155,"KERRIGAN, STEPHEN",O,1,DEM,0,0,11647.96,0,11647.96,0,0,0,0,0,0,0,0,MA,3,,,,,,0,0,3/4/2019,0,0
H8MA03163,"CHANDLER, ALEXANDRA ELEANOR",O,1,DEM,0,0,307.53,0,6286.73,5979.2,0,0,0,0,0,270,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03171,"GIFFORD, RUFUS",O,1,DEM,0,0,7072.7,0,7072.7,0,0,0,0,5612.35,0,0,0,MA,3,,,,,,0,0,5/8/2019,0,0
H8MA03197,"L'ITALIEN, BARBARA",O,1,DEM,0,0,1225.72,0,1780.85,555.13,0,0,0,0,0,72700,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03213,"MALONE, BOPHA",O,1,DEM,0,0,0,0,6656.83,6656.83,0,0,0,0,0,12954.92,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA05143,"TSONGAS, NICOLA S",I,1,DEM,0,0,70341.76,0,70341.76,0,0,0,0,0,0,0,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03114,"GREEN, RICK",O,2,REP,507.03,507.03,1782,0,10749.01,9474.04,0,0,0,0,0,144650,0,MA,3,,,,,,0,0,3/31/2019,0,0
H8MA03221,"MULLEN, MICHAEL P MR.",O,3,UN,0,0,175.65,0,175.65,0,0,0,0,0,0,5000,0,MA,3,,,,,,0,0,3/31/2019,0,0
H2MA04073,"KENNEDY, JOSEPH P III",I,1,DEM,371971.69,29800,353151.54,0,4173181.1,4192001.25,0,0,0,0,0,0,278016.91,MA,4,,,,,,59848.38,0,3/31/2019,1000,0
H4MA05084,"CLARK, KATHERINE",I,1,DEM,177159.51,17077.63,170582.64,0,1018945.87,1025522.74,0,0,0,0,0,0,97575.12,MA,5,,,,,,61010,0,3/31/2019,0,5000
H0MA03087,"STOPA, MICHAEL P",O,2,REP,0,0,0,0,5547.02,5547.02,0,0,0,0,0,8895.57,0,MA,5,,,,,,0,0,3/31/2019,0,0
H2MA05120,"ADDIVINOLA, FRANK JOHN JR",C,2,REP,0,0,0,0,103331,103331,0,0,0,0,0,58047,0,MA,5,,,,,,0,0,3/31/2019,0,0
H4MA05043,"TIERNEY, THOMAS P",C,2,REP,0,0,0,0,33,33,0,0,0,0,0,181600,0,MA,5,,,,,,0,0,3/31/2019,0,0
H0MA06098,"BELSITO, JAMIE MARIE ZAHLAWAY",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,MA,6,,,,,,0,0,3/31/2019,0,0
H4MA06033,"TIERNEY, JOHN F",C,1,DEM,2008.93,0,13639,0,173810.4,162180.33,0,0,0,0,0,0,0,MA,6,,,,,,0,0,3/31/2019,0,0
H4MA06090,"MOULTON, SETH",I,1,DEM,255017.55,47209.67,290248.78,0,758032.4,722801.17,0,0,0,0,0,0,206853.52,MA,6,,,,,,0,0,3/31/2019,510,0
H8MA06083,"BAKER, RICHARD A JR",C,2,REP,0,0,0,0,213.07,213.07,0,0,0,0,0,0,0,MA,6,,,,,,0,0,3/31/2019,0,0
H8MA06133,"SCHNEIDER, JOSEPH",C,2,REP,150.6,0,150.6,0,0,0,0,0,0,150.6,0,27329.93,0,MA,6,,,,,,0,0,3/31/2019,0,0
H8MA07032,"PRESSLEY, AYANNA",I,1,DEM,202106.59,14187.92,160870.71,0,86099.78,127335.66,0,0,0,0,0,0,168417.97,MA,7,,,,,,19500,0,3/31/2019,50,0
H8MA08071,"CAPUANO, MICHAEL E",I,1,DEM,11266.92,0,11412.96,0,6540.79,6394.75,0,0,0,0,0,0,0,MA,7,,,,,,0,0,3/31/2019,0,0
H0MA08037,"DAR, MOHAMMAD",C,1,DEM,180106.13,0,68291.12,0,0,111815.01,796.23,0,0,0,0,0,179309.4,MA,8,,,,,,0,0,3/31/2019,0,0
H2MA09072,"LYNCH, STEPHEN",I,1,DEM,60980.94,0,82411.29,0,1442432.31,1421001.96,0,0,0,0,0,0,20251,MA,8,,,,,,40500,0,3/31/2019,0,0
H6MA08141,"KENNEDY, JOSEPH P II",C,1,DEM,172708.72,0,1934.5,0,2583991.98,2754766.2,0,0,0,0,0,0,0,MA,8,,,,,,0,0,3/31/2019,0,0
H8MA08170,"WU, BRIANNA",C,1,DEM,25089.9,0,38994.46,0,65802.46,51897.9,0,0,0,0,0,0,23343.9,MA,8,,,,,,0,0,3/31/2019,0,0
H8MA08188,"VOEHL, CHRISTOPHER L.",C,1,DEM,0,0,48445.01,0,48445.01,0,0,0,0,48445.01,0,37054.99,0,MA,8,,,,,,0,0,4/7/2019,0,0
H0MA10082,"KEATING, WILLIAM RICHARD",I,1,DEM,31645,0,60743.2,0,1448546.28,1419448.08,0,0,0,0,0,0,8505,MA,9,,,,,,23140,0,3/31/2019,0,0
H4MA09078,"CHAPMAN, JOHN C",C,2,REP,0,0,0,0,521.05,521.05,0,0,0,0,0,465084.95,0,MA,9,,,,,,0,0,3/31/2019,0,0
H4MA09086,"SHORES, DANIEL L",C,2,REP,0,0,0,0,927.56,927.56,0,0,0,0,0,218351.85,0,MA,9,,,,,,0,0,3/31/2019,0,0
H8MA09046,"TEDESCHI, PETER D. MR.",C,2,REP,143.63,0,422.43,0,278.8,0,108.28,0,0,0,0,215303.62,0,MA,9,,,,,,0,0,3/31/2019,0,0
H8MD01193,"COLVIN, JESSE",C,1,DEM,0,0,20131.8,0,69098.12,48966.32,0,0,0,0,0,0,0,MD,1,,,,,,0,0,3/31/2019,0,0
H8MD01094,"HARRIS, ANDREW P",I,2,REP,172150.11,0,69843.32,0,549035.53,651342.32,0,0,0,0,0,0,126650.11,MD,1,,,,,,45500,0,3/31/2019,0,0
H8MD01128,"PIPKIN, E J",C,2,REP,0,0,0,0,2394.41,2394.41,0,0,0,0,0,988000,0,MD,1,,,,,,0,0,3/31/2019,0,0
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",I,1,DEM,136749.04,0,121671.37,0,1118732.02,1133809.69,0,0,0,0,0,0,26166.35,MD,2,,,,,,110500,0,3/31/2019,16,0
H8MD02100,"PRETOT, JAKE",C,1,DEM,0,0,0,0,1996,1996,0,0,0,0,0,0,0,MD,2,,,,,,0,0,3/31/2019,0,0
H0MD02149,"CARDARELLI, MARCELO GABRIEL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,2,,,,,,0,0,3/31/2019,0,0
H8MD02118,"MATORY, LIZ",C,2,REP,0,0,0,0,4651.01,4651.01,0,0,0,0,0,7860.43,0,MD,2,,,,,,0,0,3/31/2019,0,0
H6MD03292,"SARBANES, JOHN P. MR.",I,1,DEM,36188.11,0,133348.57,0,1150483.69,1053323.23,0,0,0,0,0,0,34624.85,MD,3,,,,,,0,0,3/31/2019,0,0
H8MD03173,"LASHAR, JAMES DAVID",C,3,LIB,0,0,45,0,135.72,90.72,0,0,0,0,0,5500,0,MD,3,,,,,,0,0,3/31/2019,0,0
H6MD04209,"BROWN, ANTHONY",I,1,DEM,151351.53,0,50666.55,0,517526.28,618211.26,0,0,0,0,0,0,34338.87,MD,4,,,,,,117000,0,3/31/2019,0,0
H0MD05183,"WILKES, MCKAYLA",C,1,DEM,5713.9,0,84,0,0,5629.9,0,0,0,0,0,0,5713.9,MD,5,,,,,,0,0,3/31/2019,0,0
H2MD05155,"HOYER, STENY",I,1,DEM,651522.8,36724.74,458701.39,0,634132.38,826953.79,0,0,0,0,0,0,97317.34,MD,5,,,,,,517250,0,3/31/2019,0,0
H6MD05206,"FADDIS, CHARLES",C,2,REP,0,0,0,0,2909.69,2909.69,0,0,0,0,0,50581.29,0,MD,5,,,,,,0,0,3/31/2019,0,0
H2MD06195,"DELANEY, JOHN K",I,1,DEM,12144069.64,0,1844452.87,0,268248.08,10567864.85,30505.55,11700000,0,0,0,17443250,404301.17,MD,6,,,,,,0,0,3/31/2019,31312,0
H6MD08549,"TRONE, DAVID",I,1,DEM,386503.13,0,444083.47,0,108534.49,50954.15,0,350000,0,0,0,850000,30275,MD,6,,,,,,0,0,3/31/2019,0,0
H8MD06143,"MILLER, ARUNA",O,1,DEM,68,0,102.55,0,1821.55,1787,0,0,0,0,0,0,0,MD,6,,,,,,0,0,3/31/2019,0,0
H8MD06150,"MANNO, ROGER",O,1,DEM,0,0,37154.82,0,37154.82,0,0,0,0,0,37155,0,0,MD,6,,,,,,0,0,2/11/2019,0,0
H8MD06176,"HASHIMI, NADIA DR",O,1,DEM,0,0,58995.76,0,58995.76,0,0,0,0,0,0,0,0,MD,6,,,,,,0,0,1/31/2019,56266.2,0
H0MD06231,"PARROTT, NEIL CONRAD MR.",C,2,REP,39625.6,0,19517.75,0,62483.7,82591.55,0,0,0,0,0,0,39625.6,MD,6,,,,,,0,0,3/31/2019,0,0
H2MD06187,"BRINKLEY, DAVID ROSS",C,2,REP,0,0,12,0,6367.34,6355.34,0,0,0,0,0,13322.8,0,MD,6,,,,,,0,0,3/31/2019,0,0
H6MD06212,"HOEBER, AMIE",O,2,REP,6002.99,0,12497.55,0,7605.89,1111.33,6000,0,0,0,0,450000,0,MD,6,,,,,,0,0,3/31/2019,0,0
H6MD07160,"CUMMINGS, ELIJAH E",I,1,DEM,401505.84,0,182559.25,0,886230.38,1105176.97,0,0,0,0,0,0,239061.84,MD,7,,,,,,162400,0,3/31/2019,0,0
H8MD07083,"DAVIS, RICHMOND",C,2,REP,0,0,1300.31,0,1739.06,438.75,0,0,0,0,0,0,0,MD,7,,,,,,0,0,3/31/2019,0,0
H2MD08126,"VAN HOLLEN, CHRIS",I,1,DEM,0,0,372,0,6511.51,6139.51,0,0,0,0,0,2209.56,0,MD,8,,,,,,0,0,3/31/2019,0,0
H6MD08457,"RASKIN, JAMIE",I,1,DEM,258579,0,121364.33,0,665129.75,802344.42,0,0,0,0,0,0,228684.35,MD,8,,,,,,28750,0,3/31/2019,5420,0
H6MD08465,"JAWANDO, WILL MR.",O,1,DEM,0,0,0,0,6.17,6.17,0,0,0,0,0,0,0,MD,8,,,,,,0,0,3/31/2019,0,0
H6MD08523,"RUBIN, JOEL MARTIN",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,10756.97,0,MD,8,,,,,,0,0,3/31/2019,0,0
H6MD08507,"MATORY, LIZ",C,2,REP,0,0,0,0,4651.01,4651.01,0,0,0,0,0,7860.43,0,MD,8,,,,,,0,0,3/31/2019,0,0
H6MD08531,"SHUDOFSKY, ARYEH",O,2,REP,0,0,1.47,0,1.47,0,0,0,0,0,0,0,0,MD,8,,,,,,0,0,3/31/2019,0,0
H8ME01120,"PINGREE, CHELLIE M",I,1,DEM,26454.77,0,18545.99,0,224368.91,232277.69,0,0,0,0,0,20000,18452.23,ME,1,,,,,,8000,0,3/31/2019,0,0
H6ME01207,"HOLBROOK, MARK IRVING DR",C,2,REP,0,0,0,0,1402.62,1402.62,0,0,0,0,0,2475,0,ME,1,,,,,,0,0,3/31/2019,0,0
H6ME01215,"SMITH, ANDE",C,2,REP,0,0,1780,0,1781.35,1.35,0,0,0,0,0,0,0,ME,1,,,,,,0,0,3/31/2019,810,0
H8ME01203,"GROHMAN, MARTIN JAMES",C,3,IND,0,0,120,0,5071.34,4951.34,0,0,0,0,0,0,0,ME,1,,,,,,0,0,3/31/2019,0,0
H4ME02200,"CAIN, EMILY",C,1,DEM,0,0,444.84,0,2160.58,1715.74,0,0,0,0,0,0,0,ME,2,,,,,,0,0,3/31/2019,0,0
H8ME02177,"OLSON, CRAIG",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,ME,2,,,,,,0,0,1/17/2019,0,0
H8ME02185,"GOLDEN, JARED",I,1,DEM,261490.27,5720.91,94227.14,0,92708.76,259971.89,0,0,0,0,0,0,189043.71,ME,2,,,,,,63500,0,3/31/2019,7906.17,282
H8ME02201,"ST. CLAIR, LUCAS",C,1,DEM,25388.31,0,24359.97,0,3041.19,4069.53,25000,0,0,0,0,25979.66,0,ME,2,,,,,,0,0,3/31/2019,0,0
H4ME02234,"POLIQUIN, BRUCE L",I,2,REP,31.98,0,4254.52,1000,4853.02,630.48,0,0,0,0,0,36400,0,ME,2,,,,,,0,0,3/31/2019,0,0
H8MI01149,"MORGAN, MATTHEW WADE",C,1,DEM,27,0,13253.15,0,13226.15,0,0,0,0,7467.39,0,0,0,MI,1,,,,,,0,0,4/21/2019,500,0
H0MI01104,"ALLEN, JASON EDWARD",O,2,REP,0,0,0,0,1180,1180,0,0,0,0,0,1220.66,0,MI,1,,,,,,0,0,3/31/2019,0,0
